chemicalComposition,Equation,activationEnergy,reactionEnergy,facet 
Pt16,H2O(g) + 2.0H2S(g) - 2.5H2(g) + * -> HO* + 2.0S*,,2.44060696795,111
Ir16,CH4(g) + 2.0H2S(g) - 2.5H2(g) + * -> CH3* + 2.0S*,,2.70546525226,111
Ir16,2.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 2.0CH3* + O*,,5.09172611625,111
Cu16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0C*,,14.317127897,111
Rh16,3.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0H*,,-0.815956607641,111
Pt16,H2(g) + * -> 2.0H*,,-0.37614292099,111
Ag16,2.0H2O(g) - 0.5H2(g) + 0.5N2(g) + * -> HN* + 2.0HO*,,7.6941926669,111
Pt16,H2O(g) + H2S(g) - 1.5H2(g) + * -> HO* + S*,,2.00764361167,111
Rh16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0C*,,8.7389076416,111
Pt16,4.0CH4(g) - 6.0H2(g) + * -> 2.0CH2* + 2.0C*,,14.314212265,111
Ir16,4.0CH4(g) - 5.0H2(g) + * -> 3.0CH2* + C*,,11.4398813144,111
Pt16,3.0H2O(g) + H2S(g) - 3.5H2(g) + * -> HS* + 3.0O*,,8.96991053984,111
Pd16,H2(g) + N2(g) + * -> 2.0HN*,,1.29521734809,111
Ir16,CH4(g) + 2.5H2(g) + 1.5N2(g) + * -> CH3* + 3.0H2N*,,3.62969664518,111
Pd16,3.0CH4(g) - 2.0H2(g) + * -> CH2* + 2.0CH3*,,7.13732464534,111
Ag16,2.0H2O(g) - H2(g) + * -> 2.0H* + 2.0O*,,8.49780680209,111
Ir16,3.0CH4(g) - 2.5H2(g) + * -> 2.0CH2* + CH3*,,6.77904667957,111
Rh16,2.5H2(g) + 0.5N2(g) + * -> H2N* + 3.0H*,,-1.20092941931,111
Rh16,3.0CH4(g) - 5.0H2(g) + 0.5N2(g) + * -> H2N* + 3.0C*,,12.8820789913,111
Pt16,4.0CH4(g) - 7.0H2(g) + * -> CH2* + 3.0C*,,16.34191026,111
Cu16,3.0CH4(g) - 5.0H2(g) + 0.5N2(g) + * -> H2N* + 3.0C*,,17.2595302385,111
Ir16,4.0CH4(g) - 6.0H2(g) + * -> 2.0CH2* + 2.0C*,,12.8123796111,111
Pt16,2.0H2O(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0HS* + 2.0O*,,5.68128433231,111
Ir16,2.0CH4(g) + H2S(g) - 2.0H2(g) + * -> 2.0CH3* + S*,,4.86965766843,111
Pd16,3.0CH4(g) - 4.0H2(g) + 0.5N2(g) + * -> 3.0CH* + HN*,,16.0369598079,111
Ag16,H2S(g) - -0.0H2(g) + * -> HS* + H*,,0.756834633313,111
Ir16,2.0CH4(g) + H2(g) + N2(g) + * -> 2.0CH3* + 2.0H2N*,,9.16190775298,111
Pd16,3.0CH4(g) - 2.5H2(g) + * -> 2.0CH2* + CH3*,,7.83455906422,111
Ag16,H2O(g) + 0.5H2(g) + * -> 3.0H* + O*,,8.00276318565,111
Rh16,2.5H2(g) + N2(g) + * -> 2.0H2N* + H*,,-0.733652369191,111
Pt16,3.0CH4(g) - 3.0H2(g) + * -> 3.0CH2*,,7.56812802983,111
Cu16,3.0H2(g) + 1.5N2(g) + * -> 3.0H2N*,,2.83391217815,111
Ir16,4.0CH4(g) - 7.0H2(g) + * -> CH2* + 3.0C*,,14.8583005951,111
Pt16,H2O(g) + 3.0H2S(g) - 2.5H2(g) + * -> 3.0HS* + O*,,4.47249075441,111
Pd16,3.0CH4(g) - 6.0H2(g) + 0.5N2(g) + * -> 3.0C* + N*,,15.0194468313,111
Ir16,3.0CH4(g) - 0.5H2(g) + 0.5N2(g) + * -> 3.0CH3* + H2N*,,9.68659109954,111
Pd16,2.0CH4(g) - 1.5H2(g) + * -> CH2* + CH3*,,3.99880868825,111
Ag16,2.0H2O(g) - 1.5H2(g) + * -> H* + 2.0O*,,6.39271214212,111
Ir16,4.0CH4(g) - 2.5H2(g) + * -> CH2* + 3.0CH3*,,11.4759017744,111
Rh16,2.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0H*,,-1.2295828047,111
Rh16,CH4(g) - -0.0H2(g) + N2(g) + * -> 2.0H2N* + C*,,4.25633017063,111
Pt16,3.0CH4(g) - 4.0H2(g) + * -> 2.0CH2* + C*,,9.30323137884,111
Pt16,CH4(g) - 1.5H2(g) + * -> C* + H*,,3.00294230118,111
Cu16,CH4(g) - -0.0H2(g) + N2(g) + * -> 2.0H2N* + C*,,6.96578862575,111
Ir16,3.0CH4(g) - 3.0H2(g) + * -> 3.0CH2*,,7.12681132227,111
Pt16,2.0H2O(g) + H2S(g) - 2.5H2(g) + * -> HS* + 2.0O*,,5.34511480133,111
Ir16,CH4(g) + 1.5H2(g) + N2(g) + * -> CH3* + 2.0H2N*,,3.70697011062,111
Pd16,4.0CH4(g) - 2.5H2(g) + * -> CH2* + 3.0CH3*,,10.6814158347,111
Ag16,H2O(g) - -0.0H2(g) + * -> 2.0H* + O*,,1.17036198503,111
Ir16,4.0CH4(g) - 3.0H2(g) + * -> 2.0CH2* + 2.0CH3*,,11.4086711472,111
Pd16,CH4(g) - 0.5H2(g) + N2(g) + * -> CH* + 2.0HN*,,8.40355771758,111
Pd16,1.5N2(g) + * -> 3.0N*,,5.63561403456,111
Pt16,2.0CH4(g) - 4.0H2(g) + * -> 2.0C*,,6.82499936348,111
Rh16,1.5H2(g) + 0.5N2(g) + * -> H2N* + H*,,-0.869224052272,111
Pt16,3.0CH4(g) - 5.0H2(g) + * -> CH2* + 2.0C*,,11.3820464387,111
Cu16,2.0CH4(g) - 3.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0C*,,12.643985078,111
Ir16,3.0CH4(g) - 4.0H2(g) + * -> 2.0CH2* + C*,,8.28940921856,111
Pt16,H2O(g) + 2.0H2S(g) - 2.0H2(g) + * -> 2.0HS* + O*,,3.54875596928,111
Ir16,2.0CH4(g) - -0.0H2(g) + 0.5N2(g) + * -> 2.0CH3* + H2N*,,5.68733043017,111
Ag16,CH4(g) + 3.0H2S(g) - 4.5H2(g) + * -> CH* + 3.0S*,,8.22329779566,111
Pd16,4.0CH4(g) - 3.0H2(g) + * -> 2.0CH2* + 2.0CH3*,,10.8868762213,111
Ag16,H2O(g) - 0.5H2(g) + * -> H* + O*,,3.08481612355,111
Ir16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH2* + CH3*,,10.8908529612,111
Rh16,3.5H2(g) + 1.5N2(g) + * -> 3.0H2N* + H*,,0.598927640503,111
Rh16,2.0H2(g) + N2(g) + * -> 2.0H2N*,,0.11481476979,111
Ir16,3.0CH4(g) - 5.0H2(g) + * -> CH2* + 2.0C*,,10.058041485,111
Pt16,H2O(g) + H2S(g) - 1.5H2(g) + * -> HS* + O*,,1.97741101348,111
Au16,2.0CH4(g) - 2.5H2(g) + * -> 2.0CH* + H*,,11.6534532111,111
Ir16,CH4(g) + 0.5H2(g) + 0.5N2(g) + * -> CH3* + H2N*,,1.6348948349,111
Pd16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH2* + CH3*,,10.1697216392,111
Ag16,3.0H2O(g) - 2.5H2(g) + * -> H* + 3.0O*,,10.7910915302,111
Ir16,2.0CH4(g) - 2.0H2(g) + * -> 2.0CH2*,,4.03767287414,111
Ir16,3.0CH4(g) - 2.0H2(g) + * -> CH2* + 2.0CH3*,,6.43438719615,111
Rh16,3.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0H*,,0.26372384163,111
Ag16,H2S(g) + 0.5H2(g) + * -> 3.0H* + S*,,2.24769239096,111
Ir16,H2S(g) - -0.0H2(g) + * -> 2.0H* + S*,,-1.59589166685,111
Pd16,CH4(g) - 2.0H2(g) + N2(g) + * -> C* + 2.0N*,,7.5852548762,111
Rh16,CH4(g) - H2(g) + 0.5N2(g) + * -> H2N* + C*,,3.8190917015,111
Pt16,2.0CH4(g) - 3.0H2(g) + * -> CH2* + C*,,6.67931075919,111
Pt16,3.0H2O(g) + H2S(g) - 3.5H2(g) + * -> HS* + 3.0O*,,9.67826094596,111
Ir16,CH4(g) + 2.5H2(g) + 1.5N2(g) + * -> CH3* + 3.0H2N*,,3.18709719288,111
Pd16,3.0CH4(g) - 2.0H2(g) + * -> CH2* + 2.0CH3*,,6.86838152383,111
Ag16,CH4(g) - 1.5H2(g) + * -> CH*,,4.19102046316,111
Ag16,2.0H2O(g) - H2(g) + * -> 2.0H* + 2.0O*,,7.2771787203,111
Ir16,2.0CH4(g) - 3.0H2(g) + * -> CH2* + C*,,5.66432939388,111
Ag16,2.0CH4(g) - 4.0H2(g) + 0.5N2(g) + * -> 2.0C* + N*,,16.2017535944,111
Ir16,3.0CH4(g) - 2.5H2(g) + * -> 2.0CH2* + CH3*,,6.63515736014,111
Rh16,2.5H2(g) + 0.5N2(g) + * -> H2N* + 3.0H*,,0.109847875503,111
Rh16,H2(g) + 0.5N2(g) + * -> H2N*,,-0.122927300304,111
Pt16,2.0H2O(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0HS* + 2.0O*,,5.44428594939,111
Ir16,2.0CH4(g) + H2(g) + N2(g) + * -> 2.0CH3* + 2.0H2N*,,5.87615397936,111
Pd16,3.0CH4(g) - 2.5H2(g) + * -> 2.0CH2* + CH3*,,6.48152031,111
Ag16,H2O(g) + 0.5H2(g) + * -> 3.0H* + O*,,4.24172228226,111
Cu16,4.0H2(g) + 2.0N2(g) + * -> 4.0H2N*,,6.23139059656,111
Ag16,3.0H2O(g) - H2(g) + 0.5N2(g) + * -> HN* + 3.0HO*,,7.57110427518,111
Au16,4.0H2(g) + 2.0N2(g) + * -> 4.0H2N*,,4.6706329788,111
Pt16,H2O(g) + 3.0H2S(g) - 2.5H2(g) + * -> 3.0HS* + O*,,5.47960632845,111
Rh16,2.5H2(g) + N2(g) + * -> 2.0H2N* + H*,,-0.00795143911,111
Rh16,4.0H2(g) + 2.0N2(g) + * -> 4.0H2N*,,3.72973127855,111
Pt16,4.0CH4(g) - 4.0H2(g) + * -> 4.0CH2*,,11.4007354227,111
Ir16,3.0CH4(g) - 0.5H2(g) + 0.5N2(g) + * -> 3.0CH3* + H2N*,,8.77929260382,111
Pt16,2.0H2O(g) + H2S(g) - 2.5H2(g) + * -> HS* + 2.0O*,,6.93681421402,111
Ir16,4.0CH4(g) - 2.5H2(g) + * -> CH2* + 3.0CH3*,,12.1443755951,111
Rh16,2.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0H*,,-0.0701499327464,111
Rh16,CH4(g) + H2(g) + 1.5N2(g) + * -> 3.0H2N* + C*,,3.28727352953,111
Pt16,4.0CH4(g) - 5.0H2(g) + * -> 3.0CH2* + C*,,9.64919558018,111
Ir16,CH4(g) + 1.5H2(g) + N2(g) + * -> CH3* + 2.0H2N*,,1.94966274681,111
Ir16,2.0CH4(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0CH3* + 2.0S*,,2.45902683136,111
Pt16,4.0CH4(g) - 8.0H2(g) + * -> 4.0C*,,16.1376217318,111
Ag16,CH4(g) + H2O(g) - 2.5H2(g) + * -> HO* + C*,,7.32588009435,111
Au16,4.0CH4(g) - 2.5H2(g) + * -> CH2* + 3.0CH3*,,11.8087011753,111
Ag16,H2O(g) - -0.0H2(g) + * -> 2.0H* + O*,,3.51972189659,111
Cu16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0C*,,10.4125040744,111
Ir16,4.0CH4(g) - 5.0H2(g) + * -> 3.0CH2* + C*,,9.48634727178,111
Pt16,H2O(g) + 2.0H2S(g) - 2.0H2(g) + * -> 2.0HS* + O*,,4.71213741744,111
Ir16,4.0CH4(g) - 3.0H2(g) + * -> 2.0CH2* + 2.0CH3*,,11.7412141488,111
Rh16,1.5H2(g) + 0.5N2(g) + * -> H2N* + H*,,-0.175368539224,111
Rh16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0C*,,5.77097741448,111
Ag16,2.0H2O(g) - -0.0H2(g) + N2(g) + * -> 2.0HN* + 2.0HO*,,7.81163857362,111
Pt16,4.0CH4(g) - 6.0H2(g) + * -> 2.0CH2* + 2.0C*,,10.2437347724,111
Ir16,2.0CH4(g) - -0.0H2(g) + 0.5N2(g) + * -> 2.0CH3* + H2N*,,4.33133529492,111
Au16,4.0CH4(g) - 3.0H2(g) + * -> 2.0CH2* + 2.0CH3*,,11.8237224726,111
Ag16,H2O(g) - 0.5H2(g) + * -> H* + O*,,2.84303785658,111
Cu16,3.0CH4(g) - 5.0H2(g) + 0.5N2(g) + * -> H2N* + 3.0C*,,15.4941574879,111
Ir16,4.0CH4(g) - 6.0H2(g) + * -> 2.0CH2* + 2.0C*,,9.0021300454,111
Pt16,H2O(g) + H2S(g) - 1.5H2(g) + * -> HS* + O*,,2.65340170738,111
Pt16,2.0H2O(g) + H2S(g) - 2.0H2(g) + * -> 2.0HO* + S*,,3.08114360686,111
Pd16,CH4(g) - -0.0H2(g) + 1.5N2(g) + * -> CH* + 3.0HN*,,7.05711228219,111
Cu16,2.0H2S(g) - 1.5H2(g) + * -> H* + 2.0S*,,0.566644936499,111
Ir16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH2* + CH3*,,9.82957550432,111
Rh16,3.0CH4(g) - 5.0H2(g) + 0.5N2(g) + * -> H2N* + 3.0C*,,9.0614471934,111
Pt16,4.0CH4(g) - 7.0H2(g) + * -> CH2* + 3.0C*,,12.9578668511,111
Ir16,CH4(g) + 0.5H2(g) + 0.5N2(g) + * -> CH3* + H2N*,,1.20817091336,111
Au16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH2* + CH3*,,12.4694358056,111
Cu16,3.5H2(g) + 1.5N2(g) + * -> 3.0H2N* + H*,,1.97864287294,111
Ir16,4.0CH4(g) - 7.0H2(g) + * -> CH2* + 3.0C*,,13.0320686273,111
Pd16,N2(g) + * -> 2.0N*,,2.67902864243,111
Pt16,2.0H2(g) + * -> 4.0H*,,-0.857516897665,111
Au16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH3* + C*,,11.457371909,111
Ag16,3.0CH4(g) - 4.5H2(g) + * -> 3.0CH*,,13.6092360027,111
Pt16,3.0H2O(g) + H2S(g) - 3.5H2(g) + * -> HS* + 3.0O*,,8.43848652479,111
Rh16,3.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0H*,,-0.251225379898,111
Rh16,3.0H2(g) + 1.5N2(g) + * -> 3.0H2N*,,1.61479079078,111
Pt16,3.0CH4(g) - 3.0H2(g) + * -> 3.0CH2*,,6.74026065838,111
Ir16,CH4(g) + 2.5H2(g) + 1.5N2(g) + * -> CH3* + 3.0H2N*,,4.89918549172,111
Cu16,CH4(g) - -0.0H2(g) + N2(g) + * -> 2.0H2N* + C*,,6.54707185866,111
Pt16,2.0H2O(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0HS* + 2.0O*,,5.41734347989,111
Rh16,2.5H2(g) + 0.5N2(g) + * -> H2N* + 3.0H*,,-1.03589188687,111
Rh16,CH4(g) - -0.0H2(g) + N2(g) + * -> 2.0H2N* + C*,,2.94292901792,111
Pt16,3.0CH4(g) - 4.0H2(g) + * -> 2.0CH2* + C*,,6.6667504596,111
Ir16,2.0CH4(g) + H2(g) + N2(g) + * -> 2.0CH3* + 2.0H2N*,,7.46011195681,111
Au16,3.0CH4(g) - 2.5H2(g) + * -> 2.0CH2* + CH3*,,8.86679877492,111
Pd16,2.0H2(g) + 2.0N2(g) + * -> 4.0HN*,,11.3075386025,111
Cu16,2.5H2(g) + 0.5N2(g) + * -> H2N* + 3.0H*,,0.39739045557,111
Cu16,2.0CH4(g) - 3.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0C*,,9.47879944556,111
Ir16,3.0CH4(g) - 4.0H2(g) + * -> 2.0CH2* + C*,,6.43229600113,111
Ir16,2.0CH4(g) - 1.5H2(g) + * -> CH2* + CH3*,,3.26102052852,111
Rh16,2.5H2(g) + N2(g) + * -> 2.0H2N* + H*,,-0.149777931371,111
Rh16,2.0CH4(g) - 3.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0C*,,5.27363838156,111
Pt16,3.0CH4(g) - 5.0H2(g) + * -> CH2* + 2.0C*,,7.92628660565,111
Cu16,H2S(g) - -0.0H2(g) + * -> 2.0H* + S*,,0.316092426139,111
Pd16,CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> C* + N*,,4.48527384722,111
Pt16,CH4(g) - 0.5H2(g) + * -> C* + 3.0H*,,3.93297631809,111
Pt16,H2O(g) + 3.0H2S(g) - 2.5H2(g) + * -> 3.0HS* + O*,,4.21885546612,111
Au16,2.0CH4(g) - 1.5H2(g) + * -> CH2* + CH3*,,4.5272142803,111
Cu16,2.5H2(g) + N2(g) + * -> 2.0H2N* + H*,,1.06722763465,111
Pd16,CH4(g) - -0.0H2(g) + * -> CH3* + H*,,0.932488415903,111
Ir16,3.0CH4(g) - 5.0H2(g) + * -> CH2* + 2.0C*,,8.22375249792,111
Au16,H2O(g) - -0.0H2(g) + * -> HO* + H*,,1.92856793614,111
Pd16,3.0CH4(g) - 4.0H2(g) + 0.5N2(g) + * -> 3.0CH* + HN*,,9.10725885432,111
Pd16,0.5N2(g) + * -> N*,,0.672174841237,111
Pt16,2.0CH4(g) - 3.0H2(g) + * -> 2.0C* + 2.0H*,,8.80679236252,111
Pt16,4.0CH4(g) - 2.5H2(g) + * -> CH2* + 3.0CH3*,,9.5032818697,111
Rh16,2.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0H*,,-0.951742376301,111
Rh16,2.0H2(g) + N2(g) + * -> 2.0H2N*,,-0.000733959102718,111
Pt16,2.0H2O(g) + H2S(g) - 2.5H2(g) + * -> HS* + 2.0O*,,4.44057193466,111
Ir16,CH4(g) + 1.5H2(g) + N2(g) + * -> CH3* + 2.0H2N*,,3.25216417476,111
Au16,4.0CH4(g) - 2.5H2(g) + * -> CH2* + 3.0CH3*,,12.2772879774,111
Cu16,2.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0H*,,0.0490938983145,111
Cu16,2.0H2(g) + N2(g) + * -> 2.0H2N*,,0.729852027027,111
Ir16,2.0CH4(g) - 2.0H2(g) + * -> 2.0CH2*,,3.04329467778,111
Pt16,H2O(g) + 2.0H2S(g) - 2.0H2(g) + * -> 2.0HS* + O*,,3.30991700821,111
Rh16,CH4(g) - H2(g) + 0.5N2(g) + * -> H2N* + C*,,2.20368096733,111
Pt16,2.0CH4(g) - 3.0H2(g) + * -> CH2* + C*,,4.56346338396,111
Ir16,2.0CH4(g) - -0.0H2(g) + 0.5N2(g) + * -> 2.0CH3* + H2N*,,5.71370227691,111
Au16,4.0CH4(g) - 3.0H2(g) + * -> 2.0CH2* + 2.0CH3*,,13.4769985307,111
Ag16,H2S(g) - -0.0H2(g) + * -> 2.0H* + S*,,1.47907951329,111
Pt16,1.5H2(g) + * -> 3.0H*,,-0.725800047554,111
Cu16,1.5H2(g) + 0.5N2(g) + * -> H2N* + H*,,-0.137418451813,111
Cu16,CH4(g) - H2(g) + 0.5N2(g) + * -> H2N* + C*,,4.81334458944,111
Ir16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0C*,,7.85600020781,111
Ag16,H2O(g) + 0.5H2(g) + N2(g) + * -> 2.0HN* + HO*,,5.71890529801,111
Au16,2.0N2(g) + * -> 4.0N*,,15.7346754595,111
Pt16,3.0CH4(g) - 5.5H2(g) + * -> 3.0C* + H*,,13.6649463495,111
Ag16,CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> C* + N*,,9.56002829003,111
Ag16,2.0H2O(g) - -0.0H2(g) + 0.5N2(g) + * -> H2N* + 2.0HO*,,3.06678354619,111
Pt16,H2S(g) + H2(g) + 1.5N2(g) + * -> 3.0HN* + HS*,,3.58330891923,111
Ir16,CH4(g) - 0.5H2(g) + 0.5N2(g) + * -> CH3* + N*,,2.70735970896,111
Au16,2.0CH4(g) + 2.0H2O(g) - 5.0H2(g) + * -> 2.0CH* + 2.0O*,,15.4343235957,111
Cu16,H2(g) + N2(g) + * -> 2.0H* + 2.0N*,,6.1768772106,111
Ag16,H2O(g) - -0.0H2(g) + 0.5N2(g) + * -> HN* + HO*,,3.05695009961,111
Ir16,H2O(g) - 0.5H2(g) + * -> HO*,,1.44112041212,111
Ag16,2.0H2O(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0HO* + 2.0S*,,6.22743814273,111
Rh16,2.0CH4(g) - 3.5H2(g) + 0.5N2(g) + * -> HN* + 2.0C*,,6.12198456593,111
Pt16,2.0CH4(g) - 3.5H2(g) + * -> CH* + C*,,4.45326420947,111
Ag16,H2O(g) + 1.5H2(g) + N2(g) + * -> 2.0H2N* + HO*,,2.69117390035,111
Pt16,2.0H2S(g) - -0.0H2(g) + N2(g) + * -> 2.0HN* + 2.0HS*,,2.25632717601,111
Ir16,CH4(g) - 0.5H2(g) + 1.5N2(g) + * -> CH3* + 3.0N*,,5.31818620964,111
Au16,3.0CH4(g) + H2O(g) - 5.5H2(g) + * -> 3.0CH* + O*,,16.0113983163,111
Cu16,0.5H2(g) + N2(g) + * -> H* + 2.0N*,,5.48079056797,111
Cu16,1.5H2(g) + 0.5N2(g) + * -> 3.0H* + N*,,3.29965096861,111
Pt16,CH4(g) + 3.0H2S(g) - 3.5H2(g) + * -> CH3* + 3.0S*,,2.75193869408,111
Pd16,2.0CH4(g) - 2.5H2(g) + 0.5N2(g) + * -> 2.0CH* + HN*,,5.59367394162,111
Ag16,H2O(g) + 0.5H2(g) + 0.5N2(g) + * -> H2N* + HO*,,1.39061346056,111
Pt16,3.0H2S(g) - H2(g) + 0.5N2(g) + * -> HN* + 3.0HS*,,2.67394739228,111
Ir16,2.0CH4(g) - H2(g) + N2(g) + * -> 2.0CH3* + 2.0N*,,7.33528523372,111
Rh16,CH4(g) - 1.5H2(g) + 0.5N2(g) + * -> HN* + C*,,2.29254797983,111
Cu16,3.0H2O(g) - 2.5H2(g) + 0.5N2(g) + * -> HN* + 3.0O*,,10.3803538898,111
Cu16,3.0H2O(g) - 2.0H2(g) + 0.5N2(g) + * -> H2N* + 3.0O*,,8.27338674631,111
Pt16,H2S(g) + 0.5H2(g) + N2(g) + * -> 2.0HN* + HS*,,2.14937928594,111
Ir16,3.0CH4(g) - 1.5H2(g) + 0.5N2(g) + * -> 3.0CH3* + N*,,8.08768216618,111
Au16,CH4(g) + 2.0H2O(g) - 3.5H2(g) + * -> CH* + 2.0O*,,10.3536087028,111
Cu16,H2(g) + 0.5N2(g) + * -> 2.0H* + N*,,2.81189707838,111
Ag16,4.0CH4(g) - 6.5H2(g) + * -> 3.0CH* + C*,,20.6455745005,111
Ag16,H2O(g) + 3.0H2S(g) - 3.5H2(g) + * -> HO* + 3.0S*,,5.24686632337,111
Pt16,2.0CH4(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0CH3* + 2.0S*,,3.67092080656,111
Cu16,2.0H2O(g) - -0.0H2(g) + N2(g) + * -> 2.0H2N* + 2.0O*,,5.29751086248,111
Pt16,2.0H2S(g) - 0.5H2(g) + 0.5N2(g) + * -> HN* + 2.0HS*,,1.60781481183,111
Ir16,CH4(g) - 0.5H2(g) + N2(g) + * -> CH3* + 2.0N*,,3.06127215207,111
Au16,2.0CH4(g) + H2O(g) - 4.0H2(g) + * -> 2.0CH* + O*,,10.8933447079,111
Cu16,0.5H2(g) + 0.5N2(g) + * -> H* + N*,,2.2856205732,111
Pd16,CH4(g) - H2(g) + 0.5N2(g) + * -> CH* + HN*,,2.38594922559,111
Cu16,H2S(g) + 0.5H2(g) + * -> 3.0H* + S*,,3.93402007884,111
Cu16,3.0H2O(g) - 2.5H2(g) + * -> H* + 3.0O*,,11.3438129447,111
Ag16,H2O(g) - 0.5H2(g) + * -> HO*,,0.936745637236,111
Cu16,H2O(g) + 2.0H2(g) + 1.5N2(g) + * -> 3.0H2N* + O*,,3.79186269611,111
Pt16,H2S(g) - -0.0H2(g) + 0.5N2(g) + * -> HN* + HS*,,0.619505979068,111
Ir16,2.0CH4(g) - H2(g) + 0.5N2(g) + * -> 2.0CH3* + N*,,4.1454395548,111
Cu16,0.5H2(g) + 1.5N2(g) + * -> H* + 3.0N*,,12.8726163679,111
Pd16,CH4(g) - 0.5H2(g) + 1.5N2(g) + * -> 3.0HN* + C*,,8.16721873457,111
Au16,2.0CH4(g) - 4.0H2(g) + N2(g) + * -> 2.0C* + 2.0N*,,19.0772244299,111
Pt16,1.5H2(g) + * -> 3.0H*,,-0.70257696635,111
Cu16,2.0H2(g) + * -> 4.0H*,,0.188572796268,111
Cu16,2.0H2O(g) - H2(g) + 0.5N2(g) + * -> H2N* + 2.0O*,,4.88204374713,111
Ag16,H2S(g) + H2(g) + 1.5N2(g) + * -> 3.0HN* + HS*,,8.79038539338,111
Ir16,CH4(g) - 0.5H2(g) + 0.5N2(g) + * -> CH3* + N*,,2.04564091082,111
Ir16,0.5H2(g) + 0.5N2(g) + * -> HN*,,1.45132815131,111
Cu16,H2(g) + N2(g) + * -> 2.0H* + 2.0N*,,7.42003618396,111
Pt16,3.0CH4(g) + H2S(g) - 2.5H2(g) + * -> 3.0CH3* + S*,,5.84447162655,111
Au16,CH4(g) - -0.0H2(g) + 1.5N2(g) + * -> CH* + 3.0HN*,,11.3102335501,111
Cu16,2.0CH4(g) - 3.0H2(g) + * -> CH2* + C*,,7.30249013932,111
Pd16,2.0CH4(g) - 3.0H2(g) + N2(g) + * -> 2.0HN* + 2.0C*,,10.616741241,111
Cu16,H2O(g) + H2(g) + N2(g) + * -> 2.0H2N* + O*,,3.08138095817,111
Ag16,2.0H2S(g) - -0.0H2(g) + N2(g) + * -> 2.0HN* + 2.0HS*,,5.80301324318,111
Au16,4.0CH4(g) - 5.0H2(g) + * -> 2.0CH3* + 2.0C*,,14.2394163962,111
Pt16,CH4(g) - 0.5H2(g) + 1.5N2(g) + * -> CH3* + 3.0N*,,6.51579917325,111
Au16,CH4(g) + 3.0H2O(g) - 4.5H2(g) + * -> CH* + 3.0O*,,17.6456425269,111
Cu16,2.0H2S(g) - 1.5H2(g) + * -> H* + 2.0S*,,2.23532916983,111
Pd16,3.0CH4(g) - 5.5H2(g) + 0.5N2(g) + * -> HN* + 3.0C*,,13.7253453542,111
Ag16,3.0CH4(g) - 5.0H2(g) + * -> 2.0CH* + C*,,15.2002641785,111
Cu16,H2O(g) - -0.0H2(g) + 0.5N2(g) + * -> H2N* + O*,,1.18482857827,111
Ag16,3.0H2S(g) - H2(g) + 0.5N2(g) + * -> HN* + 3.0HS*,,4.47667266825,111
Au16,2.0CH4(g) + 2.0H2O(g) - 5.0H2(g) + * -> 2.0CH* + 2.0O*,,18.4972255737,111
Cu16,0.5H2(g) + N2(g) + * -> H* + 2.0N*,,6.97487838517,111
Pd16,1.5H2(g) + 1.5N2(g) + * -> 3.0HN*,,3.19476944317,111
Ag16,3.0CH4(g) - 5.5H2(g) + * -> CH* + 2.0C*,,17.0110020512,111
Cu16,3.0H2O(g) - 2.0H2(g) + 0.5N2(g) + * -> H2N* + 3.0O*,,11.3865882911,111
Ag16,H2S(g) + 0.5H2(g) + N2(g) + * -> 2.0HN* + HS*,,5.47190224084,111
Pt16,3.0CH4(g) - 1.5H2(g) + 0.5N2(g) + * -> 3.0CH3* + N*,,9.62254427251,111
Au16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0CH* + 2.0HN*,,13.9491928824,111
Pt16,2.0CH4(g) - 3.5H2(g) + * -> 2.0C* + H*,,8.85930278638,111
